donor_code,donor_name,recipient_code,recipient_name,aidtype_code,aid_type,flow_type_code,flow_type_name,year,value,unit_multiplier,currency,prices,one_indicator,last_update
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,0.0,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,64.398638,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,47.78254,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,37.720974,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,98.616744,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,6.636968,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,8.248169,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,11.791784,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,1860.294975,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,8181.075781,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,1732.177914,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,132.637769,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,214.1762,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2005,40.911459,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,975.22749,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,1444.795703,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,1266.86104,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,7746.752284,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,6526.089272,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,2084.572651,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,2301.461687,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,1310.692784,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,260.36993,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,1444.556836,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,810.673775,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,7698.360109,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,446.871266,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,20.714059,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,645.989414,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,196.894805,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,136.608659,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,1401.877537,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,0.0,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,72.393132,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,43.353319,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,39.669088,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,221.248311,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,10.23398,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,8.054988,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,13.114889,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,2040.360849,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,10357.875043,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,4322.56154,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,74.180479,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,330.24552,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2006,37.741306,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,742.561731,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1131.204235,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1333.780063,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,5457.974884,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,5034.237924,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1637.255964,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,2632.491712,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1296.170794,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,252.380938,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1571.920204,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,718.48587,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,4135.027876,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,458.712108,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,17.312497,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,662.988042,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,224.097723,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,130.583575,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1540.066395,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,0.0,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,70.867866,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,45.388979,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,58.030058,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,108.085155,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,9.621775,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,8.443046,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,16.290446,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,1791.352668,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,9111.176406,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,2068.485834,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,141.146263,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,268.877388,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2007,37.457694,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,392.143615,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,1159.498641,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,1251.998673,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,5163.668521,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,5320.463331,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,1679.766303,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,2349.557111,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,1296.444886,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,363.894841,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,1592.63195,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,642.924602,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,4552.00097,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,489.447784,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,26.973865,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,753.554233,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,216.121112,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,167.346252,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,1919.010032,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,17.827545,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,79.290775,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,49.975498,6,USD,constant,ONE.10.206_106,2025-07-18
75,Hungary,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,41.499476,6,USD,constant,ONE.10.206_106,2025-07-18
76,Poland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,130.71196,6,USD,constant,ONE.10.206_106,2025-07-18
82,Estonia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,0.0,6,USD,constant,ONE.10.206_106,2025-07-18
83,Latvia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,0.0,6,USD,constant,ONE.10.206_106,2025-07-18
84,Lithuania,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,18.486767,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,2185.218915,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,11919.675356,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,2113.199973,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,196.140686,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,228.324282,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2008,44.076706,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,497.216701,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,1321.962387,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,1198.647121,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,6753.552505,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,4632.691389,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,1418.06049,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,1948.664038,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,1327.507414,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,283.842394,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,1618.056844,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,893.67304,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,5080.815548,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,563.742314,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,24.5852,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,607.344513,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,218.791605,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,148.770479,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,2327.486356,6,USD,constant,ONE.10.206_106,2025-07-18
61,Slovenia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,20.555732,6,USD,constant,ONE.10.206_106,2025-07-18
68,Czechia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,71.600309,6,USD,constant,ONE.10.206_106,2025-07-18
69,Slovak Republic,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,2009,25.125691,6,USD,constant,ONE.10.206_106,2025-07-18
